@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
26,State-gov,79089,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,<=50K
56,Self-emp-not-inc,145574,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,60,>50K
27,Private,170148,13,Never-married,Tech-support,Own-child,White,Female,0,0,28,<=50K
32,Private,250583,10,Divorced,Sales,Not-in-family,White,Female,0,0,38,<=50K
32,Private,170276,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,46,>50K
47,Private,101299,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
50,Private,171924,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,>50K
54,State-gov,198186,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,<=50K
18,Private,131033,7,Never-married,Other-service,Other-relative,Black,Male,0,0,15,<=50K
44,Private,275094,2,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K
42,Self-emp-not-inc,79531,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
51,Federal-gov,335481,10,Separated,Prof-specialty,Not-in-family,Black,Female,0,0,40,>50K
36,Federal-gov,89083,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
45,Private,362883,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,<=50K
22,Self-emp-inc,437161,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
54,Private,50385,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,45,>50K
40,Private,86143,11,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
57,?,208311,13,Married-civ-spouse,?,Husband,White,Male,0,0,80,>50K
40,State-gov,391736,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
46,?,162034,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
40,Private,223934,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,>50K
41,Private,184105,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
41,Local-gov,103759,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3942,0,40,<=50K
67,State-gov,160158,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,<=50K
34,Private,112115,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,55,>50K
39,State-gov,65390,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
40,Private,193882,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
46,Private,346978,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
27,Private,85625,9,Never-married,Other-service,Own-child,White,Male,0,0,22,<=50K
44,Self-emp-not-inc,89172,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,<=50K
50,Private,175029,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
51,Self-emp-inc,100029,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,>50K
33,Private,226267,4,Never-married,Sales,Not-in-family,White,Male,0,0,43,<=50K
44,Self-emp-not-inc,274562,9,Never-married,Craft-repair,Not-in-family,White,Male,14344,0,40,>50K
46,Private,149161,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,<=50K
26,Federal-gov,345157,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
23,Private,352606,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,<=50K
37,Private,212465,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
41,Private,510072,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
53,State-gov,153486,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
36,Private,120204,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
51,Self-emp-inc,229465,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
22,Private,97212,9,Never-married,Other-service,Not-in-family,White,Female,0,0,15,<=50K
31,Private,101562,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,55,<=50K
33,Private,496743,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,88,<=50K
47,Local-gov,183486,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
33,Private,158800,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
28,Private,190350,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,<=50K
47,Private,87490,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,42,<=50K
28,Self-emp-not-inc,228043,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,<=50K
41,Self-emp-inc,223671,9,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,>50K
33,Private,513977,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,<=50K
56,Federal-gov,156842,10,Separated,Other-service,Not-in-family,Black,Male,0,0,40,<=50K
43,Private,125833,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
37,Federal-gov,160910,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
24,Private,271354,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
51,Self-emp-inc,251585,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
30,Private,166671,9,Married-civ-spouse,Other-service,Other-relative,White,Female,0,0,40,<=50K
40,Self-emp-inc,189941,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,60,>50K
30,Private,54929,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,<=50K
22,Private,106843,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,30,<=50K
27,Local-gov,124680,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
45,Private,242391,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
29,Private,150861,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
60,Private,156889,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
37,?,122265,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,42,<=50K
54,Private,96678,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
60,State-gov,97030,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35,<=50K
24,Private,121023,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
29,Private,124953,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,<=50K
37,Private,176949,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
90,Private,141758,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
51,Private,138514,11,Divorced,Tech-support,Unmarried,Black,Female,0,0,48,<=50K
30,Private,191777,8,Never-married,Other-service,Own-child,Black,Female,0,0,20,<=50K
27,Self-emp-not-inc,32280,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
43,Private,184018,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
77,?,132728,14,Divorced,?,Not-in-family,White,Male,0,0,45,<=50K
62,State-gov,221558,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,24,<=50K
34,Local-gov,229531,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,<=50K
43,Private,236985,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
36,Self-emp-not-inc,127740,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,<=50K
42,Private,70037,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
46,Private,170338,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
59,Private,426001,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,20,<=50K
31,Private,594187,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
19,Private,276937,10,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
51,Private,191659,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,65,>50K
35,Federal-gov,250504,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,60,>50K
24,Private,250630,13,Never-married,Sales,Unmarried,White,Female,0,0,45,<=50K
34,Private,69251,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
61,Self-emp-not-inc,151369,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,30,>50K
37,State-gov,166744,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,<=50K
41,Private,110318,14,Divorced,Other-service,Unmarried,White,Female,0,0,30,<=50K
48,Self-emp-not-inc,370119,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
38,Self-emp-not-inc,179824,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K
27,Private,448841,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
32,Private,256362,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
33,Private,40681,10,Never-married,Prof-specialty,Not-in-family,White,Female,3674,0,16,<=50K
46,Private,102359,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
33,Private,513977,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,<=50K
56,Private,170411,9,Divorced,Protective-serv,Own-child,White,Male,4101,0,38,<=50K
24,Private,223367,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
28,Federal-gov,298661,13,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,<=50K
53,Local-gov,321770,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0,0,35,<=50K
46,Local-gov,174361,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
36,Private,190023,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,>50K
34,Private,226872,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K
21,Private,162228,9,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K
38,Private,216845,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,<=50K
31,State-gov,78291,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
51,Private,171409,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
57,Private,278763,11,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,47,<=50K
37,Private,287031,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,75,>50K
36,Private,448337,9,Separated,Sales,Unmarried,Black,Female,0,0,40,<=50K
37,Private,201141,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,<=50K
23,Private,526164,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
34,Private,849857,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
56,Private,261232,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
25,Local-gov,31873,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
37,Private,118358,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
31,Private,174201,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
42,Private,529216,9,Separated,Transport-moving,Other-relative,Black,Male,0,0,40,<=50K
38,Self-emp-not-inc,166497,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,>50K
38,Private,156728,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
52,Private,152811,6,Widowed,Other-service,Unmarried,White,Female,0,0,40,<=50K
34,Local-gov,176802,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,<=50K
21,Private,142809,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
34,Self-emp-not-inc,90614,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,<=50K
36,?,28160,9,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
23,Private,442274,8,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,<=50K
20,?,250037,10,Never-married,?,Own-child,White,Female,0,0,18,<=50K
35,Self-emp-not-inc,187589,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,7,<=50K
66,Local-gov,188220,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,>50K
17,Private,311288,7,Never-married,Exec-managerial,Own-child,White,Female,0,0,24,<=50K
31,Private,69056,9,Divorced,Other-service,Own-child,White,Female,0,0,15,<=50K
36,Private,112271,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
24,Private,125905,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
59,Self-emp-inc,103948,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
30,Private,85374,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,<=50K
38,Local-gov,414791,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
30,Private,206923,12,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,1977,40,>50K
42,Private,190786,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
22,Private,54560,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,<=50K
63,Local-gov,382882,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
45,Private,217953,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,<=50K
19,?,318056,10,Never-married,?,Own-child,White,Female,0,0,40,<=50K
38,Private,80771,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
26,Private,313473,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,<=50K
54,Local-gov,184620,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
29,Private,163003,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,2202,0,40,<=50K
46,Private,125492,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,<=50K
57,Private,255406,9,Divorced,Craft-repair,Not-in-family,White,Female,0,1980,44,<=50K
37,Private,306868,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,38,<=50K
53,Private,135840,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,>50K
42,Private,187720,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,>50K
54,Private,343242,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,>50K
22,Private,163870,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,<=50K
62,Self-emp-not-inc,97950,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,6,<=50K
46,Self-emp-inc,161386,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,<=50K
46,?,96154,10,Never-married,?,Own-child,White,Female,0,0,15,<=50K
39,Federal-gov,290321,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
17,Private,106733,7,Never-married,Craft-repair,Own-child,White,Male,594,0,40,<=50K
28,Private,207513,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,42,>50K
18,Private,70021,7,Never-married,Other-service,Own-child,White,Male,0,0,15,<=50K
32,Private,167106,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
26,Private,57600,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
36,Private,30267,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
22,Private,95647,7,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
55,Private,209535,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
31,Private,132601,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
38,Private,191137,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
21,Private,209483,10,Never-married,Sales,Own-child,White,Female,0,0,47,<=50K
17,Private,46402,4,Never-married,Sales,Own-child,White,Male,0,0,8,<=50K
35,Private,99156,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,<=50K
23,Private,182117,12,Never-married,Other-service,Own-child,White,Male,0,0,60,<=50K
20,Private,388156,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,24,<=50K
38,Local-gov,188612,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
57,Private,151874,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,<=50K
41,Private,120277,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
51,Self-emp-not-inc,159755,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,>50K
29,Private,356133,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,<=50K
34,Private,176862,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
42,Private,187720,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,>50K
36,Self-emp-not-inc,138940,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,<=50K
26,Private,60726,14,Never-married,Exec-managerial,Not-in-family,Black,Male,6849,0,50,<=50K
28,Private,246933,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
36,Private,269784,6,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,<=50K
45,Private,377622,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
44,Private,68729,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,>50K
38,Private,218729,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,<=50K
57,Self-emp-not-inc,25124,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,<=50K
19,?,158603,6,Never-married,?,Own-child,Black,Male,0,0,25,<=50K
32,Private,268147,11,Never-married,Tech-support,Unmarried,White,Female,0,0,60,<=50K
48,Local-gov,193960,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,>50K
23,State-gov,287988,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,>50K
32,Private,165949,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,<=50K
47,Local-gov,191389,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K
43,Private,128212,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,>50K
30,Private,207172,7,Never-married,Protective-serv,Not-in-family,White,Female,0,0,35,<=50K
77,Private,344425,5,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0,0,10,<=50K
36,Private,191146,10,Divorced,Sales,Unmarried,Black,Female,0,0,38,<=50K
24,Private,140001,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
41,Self-emp-not-inc,112362,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,38,<=50K
40,State-gov,195388,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
57,Private,78020,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
26,Private,63234,13,Married-civ-spouse,Tech-support,Wife,White,Female,4508,0,12,<=50K
38,?,155676,9,Divorced,?,Unmarried,Black,Female,0,0,40,<=50K
27,?,60726,9,Never-married,?,Own-child,Black,Male,0,0,40,<=50K
63,Private,143098,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,<=50K
57,Self-emp-not-inc,225334,15,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,>50K
39,Federal-gov,32312,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,<=50K
41,Private,140590,10,Never-married,Sales,Not-in-family,Black,Male,0,0,33,<=50K
27,Private,207352,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
45,State-gov,187581,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
46,Private,147519,10,Divorced,Sales,Not-in-family,White,Female,0,0,80,<=50K
31,Private,215297,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
41,?,252127,10,Widowed,?,Unmarried,Black,Female,0,0,20,<=50K
29,Private,152951,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
24,Private,357028,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,<=50K
40,Private,77247,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
43,Private,342567,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
65,Local-gov,125768,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,<=50K
36,Private,124818,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
17,?,304873,6,Never-married,?,Own-child,White,Female,34095,0,32,<=50K
26,Private,229977,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,<=50K
20,State-gov,161978,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,<=50K
41,Federal-gov,46366,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,50,>50K
47,Private,155664,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,>50K
18,?,23233,6,Never-married,?,Own-child,White,Male,0,0,40,<=50K
40,Private,321758,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
28,Private,226891,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,30,<=50K
30,Private,233433,9,Never-married,Sales,Own-child,White,Female,0,0,45,<=50K
24,Private,249046,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,<=50K
18,State-gov,268520,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
39,Private,154641,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,>50K
30,Never-worked,176673,9,Married-civ-spouse,?,Wife,Black,Female,0,0,40,<=50K
35,Self-emp-inc,64874,12,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
17,Private,197186,6,Never-married,Sales,Own-child,White,Female,0,0,24,<=50K
39,Private,144608,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,>50K
40,Self-emp-not-inc,188436,9,Separated,Exec-managerial,Other-relative,White,Male,0,0,40,<=50K
